架次编号,航段序号,起点,终点,航段开始_s,航段结束_s,payload_kg,distance_m,climb_m,descent_m,cruise_alt_m,time_s,horizontal_energy_kwh,climb_energy_kwh,energy_kwh
R000234,2,S010,O01,2662.0466091990147,3132.1524857855793,0.0,4783.786256708622,84.03653564453123,307.93653564453126,435.63653564453125,470.10587658656436,0.6833980366726603,0.020673571355607767,0.7040716080282681
R001706,1,O01,S005,1584.0611902019475,2145.191866370837,16.0,5307.952293714175,198.710888671875,131.410888671875,326.410888671875,561.1306761688895,1.064428935905249,0.06467763438924154,1.1291065702944905
R001706,2,S005,S008,2325.191866370837,2675.074829675384,8.0,3051.18846004519,171.78717041015625,95.88717041015627,366.78717041015625,349.88296330454705,0.5698444973116029,0.050713004264831545,0.6205575015764344
R001706,3,S008,O01,2855.074829675384,3663.7072120884222,0.0,8118.546464933021,102.00933227539065,245.20933227539064,372.9093322753906,808.6323824130383,1.4613383636879438,0.027025389071570514,1.4883637527595144
R000248,1,O01,S012,2259.405648119208,2901.788198550599,25.0,7406.727312867355,285.6009948730469,133.50099487304686,413.3009948730469,642.3825504313913,1.5699461001107737,0.09728283887863161,1.6672289389894053
R000248,2,S012,O01,3141.788198550599,3794.3107489819904,0.0,7406.727312867355,133.50099487304686,285.6009948730469,413.3009948730469,652.5225504313913,1.0581039018381935,0.0328421718290117,1.0909460736672052
R000543,1,O01,S003,2592.1173209345934,3362.0243533747944,65.0,7269.199621124498,434.10413818359376,223.30413818359375,561.8041381835938,769.907032440201,3.6930624759215736,0.22163578674532575,3.9146982626668994
R000543,2,S003,O01,3758.0243533747944,4549.011385814995,0.0,7269.199621124498,223.30413818359375,434.10413818359376,561.8041381835938,790.9870324402009,2.2366768064998457,0.059075574973424284,2.29575238147327
R002168,1,O01,S013,2429.611745237179,2943.609413748198,22.0,4854.131973304105,271.48182373046876,47.48182373046876,399.18182373046875,513.9976685110191,1.0465283417545523,0.09452846279059517,1.1410568045451475
R002168,2,S013,S007,3123.609413748198,3855.077816081287,8.0,8050.885403192377,80.83811645507814,84.03811645507812,432.5381164550781,731.4684023330888,1.503595338528363,0.023864085628509526,1.5274594241568724
R002168,3,S007,O01,4035.077816081287,4621.51985853845,0.0,4538.900569056266,163.47317504882812,384.27317504882814,511.9731750488281,586.4420424571629,0.8170021024301278,0.04330903908411662,0.8603111415142445
R071594,1,O01,S001,2991.083045255781,3330.727794544094,14.0,3066.8388225144454,145.3566101074219,89.05661010742188,273.0566101074219,339.64474928831316,0.6025309938346537,0.04621128896331788,0.6487422827979715
R071594,2,S001,O01,3510.727794544094,3854.125877165741,0.0,3066.8388225144454,89.05661010742188,145.3566101074219,273.0566101074219,343.3980826216465,0.5520309880526002,0.023593817191653783,0.575624805244254
R000575,1,O01,S004,3603.2221728053637,4313.3626672417395,59.0,7754.328672038799,270.53916625976564,169.9391662597656,398.2391662597656,710.1404944363757,3.6207443385690024,0.13198272013424767,3.75272705870325
R000575,2,S004,O01,4709.3626672417395,5429.563161678115,0.0,7754.328672038799,169.9391662597656,270.53916625976564,398.2391662597656,720.2004944363756,2.3859472837042457,0.044957760473950704,2.4309050441781963
R000269,1,O01,S015,3522.152485785579,4110.828501801698,25.0,6025.848431159745,444.09925537109376,97.29925537109375,571.7992553710938,588.6760160161184,1.2772519960229953,0.15127130886077883,1.4285233048837742
R000269,2,S015,O01,4350.828501801698,4962.624517817816,0.0,6025.848431159745,97.29925537109375,444.09925537109376,571.7992553710938,611.7960160161184,0.8608354901656778,0.023936292510562472,0.8847717826762403
R000074,1,O01,S009,3116.5696854400876,3674.4611554411576,22.0,5729.0832113019,165.52891235351564,63.228912353515625,293.2289123535156,557.8914700010698,1.235163770962847,0.05763624767642552,1.2928000186392725
R000074,2,S009,O01,3884.4611554411576,4449.172625442227,0.0,5729.0832113019,63.228912353515625,165.52891235351564,293.2289123535156,564.7114700010698,1.031234978034342,0.016751270876990423,1.0479862489113323
R003841,1,O01,S009,4184.31074898199,4646.7174987946955,19.0,5729.0832113019,165.52891235351564,63.228912353515625,293.2289123535156,462.40674981270473,1.0439410662059387,0.05262440005238852,1.0965654662583273
R003841,2,S009,S002,4826.7174987946955,5018.515823646048,16.0,1732.8217050456856,98.28665161132812,108.78665161132812,328.2866516113281,191.79832485135302,0.29714725435455375,0.030131001634597778,0.3272782559891515
R003841,3,S002,O01,5228.515823646048,5827.075441754947,0.0,7443.597475979177,89.45425415039062,181.25425415039064,308.9542541503906,598.5596181088982,1.0633710679970252,0.02200636773109436,1.0853774357281196
R071595,1,O01,S001,4184.125877165741,4523.770626454055,14.0,3066.8388225144454,145.3566101074219,89.05661010742188,273.0566101074219,339.64474928831316,0.6025309938346537,0.04621128896331788,0.6487422827979715
R071595,2,S001,O01,4703.770626454055,5047.168709075701,0.0,3066.8388225144454,89.05661010742188,145.3566101074219,273.0566101074219,343.3980826216465,0.5520309880526002,0.023593817191653783,0.575624805244254
R000025,1,O01,S003,4253.2234006226945,5093.0130703843715,16.0,7269.199621124498,434.10413818359376,223.30413818359375,561.8041381835938,839.7896697616769,1.457727196749565,0.14129486775461833,1.5990220645041835
R000025,2,S003,O01,5303.0130703843715,6156.856073479382,0.0,7269.199621124498,223.30413818359375,434.10413818359376,561.8041381835938,853.8430030950103,1.3084559318024096,0.059160089386834036,1.3676160211892436
R000604,1,O01,S005,5071.4236518705175,5570.476937922816,51.0,5307.952293714175,198.710888671875,131.410888671875,326.410888671875,499.0532860522992,2.2498522141026718,0.09092472090301516,2.340776935005687
R000604,2,S005,O01,5930.476937922816,6436.260223975116,0.0,5307.952293714175,131.410888671875,198.710888671875,326.410888671875,505.7832860522992,1.6332160903735922,0.03476502437082927,1.6679811147444215
R071593,1,O01,S001,5037.831924822383,5377.476674110697,14.0,3066.8388225144454,145.3566101074219,89.05661010742188,273.0566101074219,339.64474928831316,0.6025309938346537,0.04621128896331788,0.6487422827979715
R071593,2,S001,O01,5557.476674110697,5900.8747567323435,0.0,3066.8388225144454,89.05661010742188,145.3566101074219,273.0566101074219,343.3980826216465,0.5520309880526002,0.023593817191653783,0.575624805244254
R000215,1,O01,S008,5322.624517817816,5986.401125815304,28.0,8118.546464933021,245.20933227539064,102.00933227539065,372.9093322753906,663.7766079974879,1.8902570886241699,0.08630857643318177,1.9765656650573515
R000215,2,S008,O01,6196.401125815304,6869.724400479458,0.0,8118.546464933021,102.00933227539065,245.20933227539064,372.9093322753906,673.3232746641546,1.1597923521332887,0.0250950041378869,1.1848873562711755
R000280,1,O01,S001,5879.563161678116,6186.690032275758,36.0,3066.8388225144454,145.3566101074219,89.05661010742188,273.0566101074219,307.1268705976427,1.1267980352807447,0.05825923215732575,1.1850572674380704
R000280,2,S001,O01,6546.690032275758,6859.446902873401,0.0,3066.8388225144454,89.05661010742188,145.3566101074219,273.0566101074219,312.7568705976427,0.9436427146198294,0.02356011173852285,0.9672028263583523
