架次编号,航段序号,起点,终点,航段开始_s,航段结束_s,payload_kg,distance_m,climb_m,descent_m,cruise_alt_m,time_s,horizontal_energy_kwh,climb_energy_kwh,energy_kwh
P002853-1,1,O01,S009,3782.213019959291,4244.619769771996,22.0,5729.0832113019,165.52891235351564,63.228912353515625,293.2289123535156,462.40674981270473,1.119829311007446,0.054503842911402395,1.1743331539188484
P002853-1,2,S009,O01,4454.619769771996,4923.846519584701,0.0,5729.0832113019,63.228912353515625,165.52891235351564,293.2289123535156,469.2267498127048,0.8184404587574142,0.015554751528633965,0.8339952102860482
P002438-1,1,O01,S009,3857.2058317550845,4415.097301756155,11.0,5729.0832113019,165.52891235351564,63.228912353515625,293.2289123535156,557.8914700010698,1.095162453846895,0.050744957193374636,1.1459074110402696
P002438-1,2,S009,S014,4595.097301756155,5311.733356765678,8.0,6340.032049762716,322.7727966308594,201.77279663085938,552.7727966308594,716.6360550095233,1.1840738202985268,0.09528521933873496,1.2793590396372618
P002438-1,3,S014,O01,5491.733356765678,6209.162365762709,0.0,5416.97109624562,240.9473876953125,464.2473876953125,591.9473876953125,717.4290089970309,0.9750547973242116,0.06383432528177897,1.0388891226059906
P000039-1,1,O01,S003,4033.3927655401176,4873.182435301795,22.0,7269.199621124498,434.10413818359376,223.30413818359375,561.8041381835938,839.7896697616769,1.567205726423633,0.15115264922587077,1.7183583756495038
P000039-1,2,S003,O01,5083.182435301795,5937.025438396805,0.0,7269.199621124498,223.30413818359375,434.10413818359376,561.8041381835938,853.8430030950103,1.3084559318024096,0.059160089386834036,1.3676160211892436
P007757-1,1,O01,S004,4626.79817367707,5336.938668113446,50.0,7754.328672038799,270.53916625976564,169.9391662597656,398.2391662597656,710.1404944363757,3.250861894478437,0.12276747978352441,3.3736293742619616
P007757-1,2,S004,O01,5660.938668113446,6381.139162549821,0.0,7754.328672038799,169.9391662597656,270.53916625976564,398.2391662597656,720.2004944363756,2.3859472837042457,0.044957760473950704,2.4309050441781963
P000027-1,1,O01,S002,4649.514109451104,5366.013685492988,22.0,7443.597475979177,181.25425415039064,89.45425415039062,308.9542541503906,716.4995760418846,1.6048050951367967,0.06311172432708742,1.667916819463884
P000027-1,2,S002,O01,5576.013685492988,6298.633261534873,0.0,7443.597475979177,89.45425415039062,181.25425415039064,308.9542541503906,722.6195760418846,1.3398475456762517,0.023699165248870852,1.3635467109251227
P007746-1,1,O01,S003,4920.131363853145,5690.038396293346,37.0,7269.199621124498,434.10413818359376,223.30413818359375,561.8041381835938,769.907032440201,2.6927294955837824,0.17563280654614769,2.8683623021299303
