架次编号,航段序号,起点,终点,航段开始_s,航段结束_s,payload_kg,distance_m,climb_m,descent_m,cruise_alt_m,time_s,horizontal_energy_kwh,climb_energy_kwh,energy_kwh
OPT-008,1,O01,S014,390.0,1002.2594907262705,25.0,5416.97109624562,464.2473876953125,240.9473876953125,591.9473876953125,612.2594907262705,1.1481930261141633,0.15813426643371584,1.306327292547879
OPT-008,2,S014,O01,1242.2594907262705,1869.4056481192079,0.0,5416.97109624562,240.9473876953125,464.2473876953125,591.9473876953125,627.1461573929372,0.7738530137493743,0.05927473061879475,0.833127744368169
OPT-009,1,O01,S006,1910.0,2243.314215805039,59.0,3184.5924057767584,238.39783935546876,51.29783935546874,366.09783935546875,333.3142158050391,1.486988159973669,0.11630255148362055,1.6032907114572894
OPT-009,2,S006,O01,2639.314215805039,2991.3384316100783,0.0,3184.5924057767584,51.29783935546874,238.39783935546876,366.09783935546875,352.02421580503915,0.9798745863928487,0.013570950271987913,0.9934455366648367
OPT-010,1,O01,S002,2042.0,2655.4686604672966,65.0,7443.597475979177,181.25425415039064,89.45425415039062,308.9542541503906,613.4686604672967,3.781664001153233,0.0925409957796097,3.8742049969328427
OPT-010,2,S002,O01,3051.4686604672966,3674.1173209345934,0.0,7443.597475979177,89.45425415039062,181.25425415039064,308.9542541503906,622.6486604672966,2.2903376849166697,0.023665309298515323,2.314002994215185
OPT-011,1,O01,S007,1925.0,2421.0736996395585,20.0,4538.900569056266,384.27317504882814,163.47317504882812,511.9731750488281,496.07369963955836,0.8457042642087317,0.12362121412595113,0.9693254783346829
OPT-011,2,S007,O01,2631.0736996395585,3141.867399279117,0.0,4538.900569056266,163.47317504882812,384.27317504882814,511.9731750488281,510.79369963955844,0.648414367008038,0.040215536292394,0.6886299033004321
OPT-012,1,O01,S007,2053.0,2624.722042457163,22.0,4538.900569056266,384.27317504882814,163.47317504882812,511.9731750488281,571.7220424571628,0.9785659129267481,0.1338017847010295,1.1123676976277777
OPT-012,2,S007,O01,2834.722042457163,3421.164084914326,0.0,4538.900569056266,163.47317504882812,384.27317504882814,511.9731750488281,586.4420424571629,0.8170021024301278,0.04330903908411662,0.8603111415142445
OPT-013,1,O01,S013,2057.0,2570.997668511019,22.0,4854.131973304105,271.48182373046876,47.48182373046876,399.18182373046875,513.9976685110191,1.0465283417545523,0.09452846279059517,1.1410568045451475
OPT-013,2,S013,O01,2780.997668511019,3309.9286703553717,0.0,4854.131973304105,47.48182373046876,271.48182373046876,399.18182373046875,528.9310018443524,0.8737437551947388,0.012579385939704051,0.8863231411344429
OPT-014,1,O01,S007,2260.0,2756.0736996395585,19.0,4538.900569056266,384.27317504882814,163.47317504882812,511.9731750488281,496.07369963955836,0.8270685770658548,0.12216684690093996,0.9492354239667947
OPT-014,2,S007,S003,2936.0736996395585,3168.0786010773018,16.0,2735.8807725427137,62.1993408203125,72.1993408203125,410.6993408203125,232.00490143774343,0.4691535530950942,0.01906798542022705,0.48822153851532124
OPT-014,3,S003,O01,3378.0786010773018,4110.76827715357,0.0,7269.199621124498,223.30413818359375,434.10413818359376,561.8041381835938,732.6896760762686,1.0384570887320712,0.05493436871634589,1.0933914574484171
OPT-015,1,O01,S010,3194.0,3728.9089808650415,16.0,4783.786256708622,307.93653564453126,84.03653564453123,435.63653564453125,534.9089808650415,0.9593154258105525,0.10022906545596655,1.059544491266519
OPT-015,2,S010,S012,3908.9089808650415,4357.691110597681,8.0,3970.7508497604163,121.59030761718748,193.3903076171875,473.1903076171875,448.78212973263885,0.7415833376276707,0.03589447206115722,0.777477809688828
OPT-015,3,S012,O01,4537.691110597681,5313.659116243528,0.0,7406.727312867355,133.50099487304686,285.6009948730469,413.3009948730469,775.9680056458473,1.3332109163161239,0.035368492738935685,1.3685794090550596
OPT-016,1,O01,S005,3229.0,3790.1306761688893,17.0,5307.952293714175,198.710888671875,131.410888671875,326.410888671875,561.1306761688895,1.0761162016750472,0.06542969990539552,1.1415459015804428
OPT-016,2,S005,O01,4000.1306761688893,4565.748019004445,0.0,5307.952293714175,131.410888671875,198.710888671875,326.410888671875,565.6173428355562,0.9554314128685514,0.034814759741889106,0.9902461726104405
OPT-017,1,O01,S004,3472.0,4182.140494436376,59.0,7754.328672038799,270.53916625976564,169.9391662597656,398.2391662597656,710.1404944363757,3.6207443385690024,0.13198272013424767,3.75272705870325
OPT-017,2,S004,O01,4578.140494436376,5298.340988872751,0.0,7754.328672038799,169.9391662597656,270.53916625976564,398.2391662597656,720.2004944363756,2.3859472837042457,0.044957760473950704,2.4309050441781963
OPT-018,1,O01,S005,3502.0,3974.6648046069868,20.0,5307.952293714175,198.710888671875,131.410888671875,326.410888671875,472.6648046069867,0.9889967450738726,0.06392556887308756,1.0529223139469601
OPT-018,2,S005,O01,4184.664804606987,4661.81627588064,0.0,5307.952293714175,131.410888671875,198.710888671875,326.410888671875,477.1514712736533,0.758278899102025,0.03232799118889702,0.790606890290922
OPT-019,1,O01,S002,3670.0,4386.499576041884,16.0,7443.597475979177,181.25425415039064,89.45425415039062,308.9542541503906,716.4995760418846,1.49270002860545,0.05899574230575562,1.5516957709112056
OPT-019,2,S002,O01,4596.499576041884,5319.119152083769,0.0,7443.597475979177,89.45425415039062,181.25425415039064,308.9542541503906,722.6195760418846,1.3398475456762517,0.023699165248870852,1.3635467109251227
OPT-020,1,O01,S003,4155.0,4924.907032440201,65.0,7269.199621124498,434.10413818359376,223.30413818359375,561.8041381835938,769.907032440201,3.6930624759215736,0.22163578674532575,3.9146982626668994
OPT-020,2,S003,O01,5320.907032440201,6111.894064880402,0.0,7269.199621124498,223.30413818359375,434.10413818359376,561.8041381835938,790.9870324402009,2.2366768064998457,0.059075574973424284,2.29575238147327
OPT-021,1,O01,S011,4241.0,4565.217261767641,22.0,2820.30369394606,167.66175537109376,83.26175537109376,295.36175537109375,324.2172617676404,0.6080443968771139,0.05837889176601834,0.6664232886431322
OPT-021,2,S011,S015,4745.217261767641,5205.256932247046,8.0,3465.6463094247456,376.6306518554687,114.23065185546875,588.7306518554688,460.03967047940586,0.6472492620218899,0.11118450701649983,0.7584337690383898
OPT-021,3,S015,O01,5385.256932247046,6097.4837554491605,0.0,6025.848431159745,97.29925537109375,444.09925537109376,571.7992553710938,712.2268232021142,1.084652717608754,0.025777545780605742,1.1104302633893597
OPT-022,1,O01,S008,4501.0,5164.776607997488,25.0,8118.546464933021,245.20933227539064,102.00933227539065,372.9093322753906,663.7766079974879,1.720824842443874,0.08352442880630495,1.804349271250179
OPT-022,2,S008,O01,5404.776607997488,6078.099882661642,0.0,8118.546464933021,102.00933227539065,245.20933227539064,372.9093322753906,673.3232746641546,1.1597923521332887,0.0250950041378869,1.1848873562711755
OPT-023,1,O01,S015,4926.0,5615.106823202114,17.0,6025.848431159745,444.09925537109376,97.29925537109375,571.7992553710938,689.1068232021142,1.221660023826572,0.14622893189875286,1.3678889557253249
OPT-023,2,S015,O01,5825.106823202114,6537.333646404229,0.0,6025.848431159745,97.29925537109375,444.09925537109376,571.7992553710938,712.2268232021142,1.084652717608754,0.025777545780605742,1.1104302633893597
OPT-024,1,O01,S008,5022.0,5685.776607997488,20.0,8118.546464933021,245.20933227539064,102.00933227539065,372.9093322753906,663.7766079974879,1.512676750704443,0.07888418276151021,1.5915609334659533
OPT-024,2,S008,O01,5895.776607997488,6569.099882661642,0.0,8118.546464933021,102.00933227539065,245.20933227539064,372.9093322753906,673.3232746641546,1.1597923521332887,0.0250950041378869,1.1848873562711755
OPT-025,1,O01,S001,5659.0,5966.126870597643,12.0,3066.8388225144454,145.3566101074219,89.05661010742188,273.0566101074219,307.1268705976427,0.9741147667932066,0.04505600673923493,1.0191707735324416
OPT-025,2,S001,O01,6218.126870597643,6530.883741195285,0.0,3066.8388225144454,89.05661010742188,145.3566101074219,273.0566101074219,312.7568705976427,0.9436427146198294,0.02356011173852285,0.9672028263583523
